date,gdp,gdp_trend,agriculture_gdp,construction_gdp,production_gdp,services_gdp,production,cpih_inflation,cpih_inflation_trend,house_price_index,house_price_index_trend,household_spending,household_spending_trend,household_income,household_income_trend,unemployment,unemployment_trend,cci,cci_trend,bci,bci_trend,cli,cli_trend,undergraduate_students,postgraduate_students,total_students,total_students_trend,hpi_east,hpi_east_trend,hpi_east_midlands,hpi_east_midlands_trend,hpi_england,hpi_england_trend,hpi_london,hpi_london_trend,hpi_north_east,hpi_north_east_trend,hpi_north_west,hpi_north_west_trend,hpi_south_east,hpi_south_east_trend,hpi_south_west,hpi_south_west_trend,hpi_west_midlands,hpi_west_midlands_trend,hpi_yorkshire_and_the_humber,hpi_yorkshire_and_the_humber_trend,avg_house_price_east,avg_house_price_east_trend,avg_house_price_east_midlands,avg_house_price_east_midlands_trend,avg_house_price_england,avg_house_price_england_trend,avg_house_price_london,avg_house_price_london_trend,avg_house_price_north_east,avg_house_price_north_east_trend,avg_house_price_north_west,avg_house_price_north_west_trend,avg_house_price_south_east,avg_house_price_south_east_trend,avg_house_price_south_west,avg_house_price_south_west_trend,avg_house_price_west_midlands,avg_house_price_west_midlands_trend,avg_house_price_yorkshire_and_the_humber,avg_house_price_yorkshire_and_the_humber_trend,median_income_east,median_income_east_trend,median_income_east_midlands,median_income_east_midlands_trend,median_income_england,median_income_england_trend,median_income_london,median_income_london_trend,median_income_north_east,median_income_north_east_trend,median_income_north_west,median_income_north_west_trend,median_income_south_east,median_income_south_east_trend,median_income_south_west,median_income_south_west_trend,median_income_west_midlands,median_income_west_midlands_trend,median_income_yorkshire_and_the_humber,median_income_yorkshire_and_the_humber_trend,median_salary_all,median_salary_all_trend,median_salary_16-17,median_salary_16-17_trend,median_salary_18-21,median_salary_18-21_trend,median_salary_22-29,median_salary_22-29_trend,median_salary_30-39,median_salary_30-39_trend,median_salary_40-49,median_salary_40-49_trend,median_salary_50-59,median_salary_50-59_trend,median_salary_60+,median_salary_60+_trend,starts_rounded,start_year,is_september,lag
2017-01-01,96.0813,95.96606882876476,95.7641,100.2078,95.058,95.967,-0.9,1.9,1.6014105304460315,215242.5623,215767.54527884655,336609.0,335499.6253829398,203701.0,204196.1472938797,4.6,4.552334886212458,101.0528,101.4472626745632,102.6854,101.9959659126378,100.8065,100.36968877172872,1818565.0,558410.0,2376975.0,2361585.3046757467,120.5,119.55838443046696,112.6,113.92117150013414,112.89,113.15184435772092,118.1,116.67489658448552,104.2,106.6781951454714,109.8,110.60118225794014,118.1,116.43329571928255,112.2,112.03941009668937,112.5,113.36395831597017,109.4,111.1832887354475,275049.0,272905.6475674992,172959.0,175046.15878158202,215243.0,215740.3809071095,475619.0,469994.2595989007,122055.0,124976.02754249513,149371.0,150458.60524458307,312895.0,308373.8165470713,238829.0,238512.734394396,178494.0,179876.9402505606,148916.0,151392.60731935318,28456.0,28733.625176758786,25882.0,26258.29956179234,29083.0,29338.014765249434,37171.0,37412.83597387288,25904.0,26111.54304640782,26754.0,26952.741615508046,30236.0,30485.66279891535,27119.0,27371.85471864274,26837.0,27133.06771784688,26309.0,26538.33541056555,28759.0,28519.158095063685,7395.0,8190.026505150128,15361.0,15045.328592472357,23284.0,23061.00820872931,30088.0,29956.15014508956,32449.0,32208.546192731454,30980.0,30548.76276970688,27068.0,26503.502155397782,40300.0,2017,0,39000.0
2017-02-01,96.1087,96.11798393220089,97.3939,100.6085,94.2689,96.092,-0.7,2.3,1.6469207178053813,215697.4753,216530.5027734086,336609.0,336108.6942695588,203701.0,204817.668483236,4.6,4.514655937163885,100.9549,101.40036045899154,102.8256,102.00335603376908,100.8407,100.31345808787869,1818565.0,558410.0,2376975.0,2364764.012629573,121.5,120.12010497076686,114.0,114.4250052498912,113.13,113.55082381877848,118.3,116.97494857008157,105.9,106.8154863397708,111.0,110.98927749965338,117.1,116.85855360093517,112.3,112.45364998890808,113.1,113.84189696957289,110.7,111.52304561826249,277280.0,274187.3053858873,175110.0,175820.24009744806,215697.0,216501.04407428944,476717.0,471202.9888576853,124088.0,125137.05164975062,150960.0,150986.0811331829,310033.0,309500.1691654752,239143.0,239395.0185484379,179530.0,180635.07768780587,150721.0,151854.85338222006,28456.0,28795.067172910756,25882.0,26324.07989320813,29083.0,29399.16077119935,37171.0,37497.04380308821,25904.0,26149.968861881684,26754.0,27007.25945366631,30236.0,30547.50668410613,27119.0,27433.72390451294,26837.0,27195.5411005237,26309.0,26590.427499478425,28759.0,28572.955387659604,7395.0,8201.395989508903,15361.0,15090.916952484517,23284.0,23119.82570257278,30088.0,30005.214634848904,32449.0,32276.83914306036,30980.0,30597.502180000087,27068.0,26556.33215531699,39200.0,2017,0,39700.0
2017-03-01,96.2108,96.26418127957577,98.0384,100.7607,93.5071,96.3326,-0.6,2.3,1.6905188218241607,215236.3504,217272.43238465136,336609.0,336688.75524957787,203701.0,205442.6613219373,4.5,4.4783946964407,100.9198,101.35292334462912,102.7968,102.00614333257532,100.8611,100.2542189438893,1818565.0,558410.0,2376975.0,2368009.065335292,120.7,120.65718557475354,113.9,114.92283687254026,112.89,113.93874402727609,118.0,117.2465544870294,104.0,106.9491652528747,110.0,111.37398939078082,117.2,117.26158558427782,111.9,112.85829867727858,113.2,114.31462007794124,109.9,111.85867762037222,275435.0,275412.7626385077,174956.0,176585.19562632777,215236.0,217240.62062710623,475442.0,472297.1091892212,121858.0,125293.79853740604,149615.0,151508.94809551517,310447.0,310567.5690541223,238248.0,240256.7992033937,179542.0,181384.94647300037,149660.0,152311.4528866481,28456.0,28857.165262732105,25882.0,26391.48256201601,29083.0,29460.84253032304,37171.0,37581.61638755011,25904.0,26189.18384473724,26754.0,27062.539021460027,30236.0,30610.25064902639,27119.0,27495.878394203497,26837.0,27258.790689049307,26309.0,26643.33788600105,28759.0,28627.47593155191,7395.0,8215.06267996594,15361.0,15137.153036021691,23284.0,23179.181388758298,30088.0,30055.58192267697,32449.0,32346.30174072752,30980.0,30645.715235561256,27068.0,26609.07829617923,56500.0,2017,0,39700.0
2017-04-01,96.613,96.40413201351843,98.2556,101.6322,93.8797,96.7066,0.5,2.6,1.73173967903033,218641.5946,217993.2528780498,335856.0,337239.01657008746,206973.0,206071.0131519158,4.4,4.443575661776773,100.8887,101.30518678274186,102.7932,102.00378079466024,100.8848,100.19173915416496,1818565.0,558410.0,2376975.0,2371323.4933071462,122.4,121.16938644576804,115.8,115.4142434139815,114.67,114.31556909001849,119.1,117.49053111268474,106.6,107.07928321446796,111.9,111.7551361654852,118.4,117.6424979212224,113.0,113.25312142488032,114.3,114.78176332664113,112.5,112.19016277689836,279497.0,276581.47479886696,177942.0,177340.37006084097,218642.0,217959.0424546499,479790.0,473279.9076915093,124897.0,125446.32770358375,152217.0,152026.96378288607,313583.0,311576.30143097305,240489.0,241097.56590858533,181411.0,182125.9732997412,153248.0,152762.37137672352,29153.0,28919.85585797209,26711.0,26460.39506977539,29856.0,29522.99252498726,38146.0,37666.45871943844,26355.0,26229.16454460226,27376.0,27118.55967029716,30849.0,30673.866612952774,27956.0,27558.211670105506,27682.0,27322.761519581258,26892.0,26697.04373562047,28759.0,28682.708863410844,7395.0,8231.333320551777,15361.0,15184.044965898684,23284.0,23239.09144335368,30088.0,30107.25241874593,32449.0,32416.927736578014,30980.0,30693.42657427727,27068.0,26661.607833791142,26400.0,2017,0,39400.0
2017-05-01,96.7602,96.53730356962474,97.0935,100.5507,94.2669,96.9149,0.6,2.7,1.770160451033667,219953.663,218692.74162449664,335856.0,337758.68093961885,206973.0,206702.4903664004,4.4,4.410224831274272,100.8022,101.25735614658564,103.0179,101.99577631234044,100.9289,100.12582867762777,1818565.0,558410.0,2376975.0,2374710.9496937315,123.6,121.65647076037531,116.5,115.8987308897767,115.36,114.68119028436392,119.4,117.70774754700832,108.5,107.20568675109278,112.6,112.13244064199934,119.1,118.00139258690405,113.9,113.63781694627347,115.5,115.24288499706616,113.5,112.51734310368332,282054.0,277692.8988847327,178966.0,178084.9949550223,219954.0,218656.1022362445,480902.0,474154.8898577452,127074.0,125594.46004928548,153126.0,152539.75432242837,315314.0,312526.6431411367,242531.0,241916.6687133902,183199.0,182857.4568792317,154547.0,153207.3902678598,29153.0,28983.047511681165,26711.0,26530.66953731221,29856.0,29585.516998494182,38146.0,37751.44727590612,26355.0,26269.86770667087,27376.0,27175.27932526472,30849.0,30738.3005055335,27956.0,27620.591042499327,27682.0,27387.369337257034,26892.0,26751.49899591498,28759.0,28738.65245352251,7395.0,8250.457706499723,15361.0,15231.616409858323,23284.0,23299.579321496967,30088.0,30160.228784483323,32449.0,32488.718013280508,30980.0,30740.68404825477,27068.0,26713.81989352215,12900.0,2017,0,36700.0
2017-06-01,96.7748,96.66317788821168,96.1439,101.0349,94.2621,96.9061,0.1,2.6,1.805418595299573,221833.4783,219370.72101861524,335856.0,338246.8550238862,206973.0,207336.9219965958,4.3,4.378365176947747,100.632,101.20960788672308,103.3278,101.98169259871068,100.9572,100.05634560242522,1818565.0,558410.0,2376975.0,2378175.480109386,124.1,122.1182871544149,117.3,116.37583210413942,116.35,115.03552350092826,119.2,117.89918465863356,109.3,107.3281891057349,114.0,112.50563569854452,120.2,118.3384241607688,115.1,114.01206637814144,116.7,115.69750991482346,114.4,112.84008213304335,283381.0,278746.69438090024,180204.0,178818.34364276318,221833.0,219331.64007882148,480152.0,474926.0132708681,128096.0,125737.9783277556,155061.0,153046.9590382344,318364.0,313419.01038378966,245039.0,242713.41540566395,185214.0,183578.6462717513,155802.0,153646.32469968032,29153.0,29046.664967475197,26711.0,26602.17548857253,29856.0,29648.345319665063,38146.0,37836.49183558388,26355.0,26311.25881471048,27376.0,27232.673789250413,30849.0,30803.51041845758,27956.0,27682.911445854923,27682.0,27452.55483433082,26892.0,26806.671153092328,28759.0,28795.31027016861,7395.0,8272.627554340273,15361.0,15279.903324187497,23284.0,23360.671596975968,30088.0,30214.51234434317,32449.0,32561.675680744163,30980.0,30787.555410532736,27068.0,26765.64182241987,14200.0,2017,0,37000.0
2017-07-01,96.9762,96.78125238851511,95.5711,100.511,94.7302,97.1222,0.5,2.6,1.8372161414843489,224719.137,220027.1010190133,337387.0,338702.51335798274,208281.0,207974.15585909784,4.3,4.348018960754017,100.5682,101.16208684565107,103.4906,101.96116334767736,100.9536,99.98320378554676,1818565.0,558410.0,2376975.0,2381721.287394166,126.1,122.55481923103466,119.2,116.84512161608252,117.86,115.37853176989104,121.3,118.0659408337254,109.2,107.44669340424444,115.2,112.87448668274185,121.2,118.65382351444428,116.9,114.37556906432415,118.0,116.14518076072862,114.9,113.15831163735687,287743.0,279742.8236264093,183172.0,179539.75063886103,224719.0,219985.58622110132,488527.0,475597.7040631328,127983.0,125876.76803806856,156761.0,153548.25796590184,321088.0,314254.012924557,248904.0,243487.1564351574,187219.0,184288.81425585176,156514.0,154079.08284026216,29153.0,29110.6447712262,26711.0,26674.794970451283,29856.0,29711.42564086295,38146.0,37921.52957659724,26355.0,26353.30926445333,27376.0,27290.7328040777,30849.0,30869.462130878925,27956.0,27745.09110693099,27682.0,27518.2791635195,26892.0,26862.53745037448,28759.0,28852.687294654912,7395.0,8297.975173818752,15361.0,15328.950650144594,23284.0,23422.393761681156,30088.0,30270.09940689165,32449.0,32635.801090682773,30980.0,30834.12503331345,27068.0,26817.02556337265,20900.0,2017,0,44100.0
2017-08-01,97.1614,96.89103224130636,94.8833,102.0507,94.866,97.2225,0.1,2.7,1.865310298508512,225738.1678,220661.9626091098,337387.0,339124.4644454031,208281.0,208614.01449814145,4.3,4.319203002623727,100.5072,101.11489775420766,103.3334,101.93391573282751,100.9109,99.90637964331488,1832735.0,582010.0,2414745.0,2385352.4910214506,126.0,122.96618821232995,118.9,117.30623816294494,118.4,115.71026940452188,120.9,118.20920479284732,110.7,107.56123970378366,116.3,113.23886271751115,122.0,118.94795079565792,117.6,114.7280998996074,119.3,116.58550983296422,116.1,113.472071716632,287534.0,280681.5707870782,182763.0,180248.64668424896,225738.0,220618.0446073546,487085.0,476174.7512825385,129738.0,126010.87843080364,158252.0,154043.4710049839,323089.0,315032.6039311203,250432.0,244237.40375055125,189271.0,184987.347176316,158077.0,154505.7225573558,29153.0,29174.93085318346,26711.0,26748.417587101096,29856.0,29774.720534914803,38146.0,38006.51917069422,26355.0,26395.993489213997,27376.0,27349.45606477912,30849.0,30936.124580950163,27956.0,27807.067216969142,27682.0,27584.51941123203,26892.0,26919.08105659776,28759.0,28910.7859867406,7395.0,8326.57192832254,15361.0,15378.808960701625,23284.0,23484.765983086523,30088.0,30326.977495115483,32449.0,32711.086770110043,30980.0,30880.490653006786,27068.0,26867.94405636446,22900.0,2017,0,37700.0
2017-09-01,97.5765,96.9920361553853,94.0902,100.9689,96.7554,97.5078,2.1,2.8,1.8895112463938648,224895.0198,221275.7126081556,337387.0,339511.4254345473,208281.0,209256.34176658263,4.2,4.291930787837467,100.495,101.06810410108886,103.0962,101.89978313862684,100.8332,99.8259169806782,1832735.0,582010.0,2414745.0,2389072.88086133,126.3,123.35276151350516,119.6,117.75898401528664,117.95,116.030963042273,120.1,118.33038984400498,108.9,107.6719898189172,116.0,113.5987944197526,121.8,119.22134296994872,117.1,115.0696090864809,118.6,117.01823823660445,116.0,113.7815234214574,288342.0,281563.7755965291,183816.0,180944.7147593991,224895.0,221229.44789114196,483833.0,476662.8418448582,127527.0,126140.50502264856,157751.0,154532.6411621196,322596.0,315756.2111535968,249369.0,244964.0454702181,188232.0,185673.8348630478,157934.0,154926.4708101812,29153.0,29239.470084931578,26711.0,26822.935456912764,29856.0,29838.202614533613,38146.0,38091.43487784669,26355.0,26439.286039719183,27376.0,27408.84918772024,30849.0,31003.4652858426,27956.0,27868.791613661888,27682.0,27651.26403337988,26892.0,26976.28718660886,28759.0,28969.60230012273,7395.0,8358.426474629727,15361.0,15429.531054479869,23284.0,23547.79881798817,30088.0,30385.121486209217,32449.0,32787.51227374172,30980.0,30926.760136228622,27068.0,26918.38767015962,66800.0,2017,1,77800.0
2017-10-01,97.6088,97.0838016150906,93.4857,100.2699,97.2469,97.5216,1.2,2.8,1.9096871297248144,225092.3259,221869.11034965076,339051.0,339861.9928165624,210008.0,209900.95839127043,4.3,4.266214468133979,100.5348,101.02172717375775,103.0091,101.8586961359484,100.7039,99.74192936094336,1832735.0,582010.0,2414745.0,2392888.287930349,126.4,123.71511723113876,119.8,118.2032721215731,118.06,116.34102610744362,119.6,118.43109615598232,109.8,107.77932353367488,115.6,113.95452498534428,121.6,119.47474895071704,117.9,115.40024626494126,119.0,117.44329558298512,115.2,114.08701029744168,288473.0,282390.75365152425,184044.0,181627.8124526528,225092.0,221820.58427848195,481762.0,477068.4203220259,128590.0,126266.10215817796,157301.0,155016.10370290594,322066.0,316426.8218140531,250981.0,245667.39989282587,188849.0,186348.16462184183,156897.0,155341.8025633364,29153.0,29304.207815079244,26711.0,26898.238099833536,29856.0,29901.850136839683,38146.0,38176.26064419521,26355.0,26483.15861992556,27376.0,27468.919632595484,30849.0,31071.445712409437,27956.0,27930.22647725612,27682.0,27718.508255359848,26892.0,27034.13917462556,28759.0,29029.12164780485,7395.0,8393.482777023375,15361.0,15481.16849336724,23284.0,23611.48888110005,30088.0,30444.489661708023,32449.0,32865.038955823395,30980.0,30973.048259966163,27068.0,26968.360666296307,41600.0,2017,0,48700.0
2017-11-01,97.8274,97.16590669252784,92.8392,101.718,97.5864,97.6336,-0.2,2.8,1.9257693214714344,224452.6722,222443.1665078725,339051.0,340174.61555305147,210008.0,210547.61736698693,4.4,4.242059811169516,100.5496,100.97574846078147,103.1491,101.8106683801696,100.5443,99.65460029762676,1832735.0,582010.0,2414745.0,2396806.326031104,125.8,124.05403813114869,119.7,118.639143278602,117.72,116.64100529078844,118.2,118.5130467871575,108.5,107.88370591057122,116.0,114.30646436055194,120.9,119.70909672476822,117.1,115.72030207435424,118.9,117.86072132800902,115.4,114.38902995106682,287143.0,283164.2912588537,183974.0,182297.99674715984,224453.0,222392.496527623,476290.0,477398.4292136253,127126.0,126388.22046633984,157804.0,155494.41739008154,320212.0,317046.8981198926,249345.0,246348.09121666267,188640.0,187010.40140884937,157088.0,155752.40163761313,29153.0,29369.083387368137,26711.0,26974.207262515047,29856.0,29965.642594882847,38146.0,38260.98420512496,26355.0,26527.57708059257,27376.0,27529.672577905665,30849.0,31140.01660074788,27956.0,27991.34004413667,27682.0,27786.24943701088,26892.0,27092.61450158878,28759.0,29089.314817630777,7395.0,8431.617895170268,15361.0,15533.768080150645,23284.0,23675.814467773744,30088.0,30505.01966971055,32449.0,32943.60466280389,30980.0,31019.47349841939,27068.0,27017.87769605782,35400.0,2017,0,44700.0
2017-12-01,98.0528,97.23796591802385,90.955,104.4925,97.3645,97.7643,-1.5,2.7,1.9377510218864595,225329.9776,222999.1155915113,339051.0,340447.6862866719,210008.0,211196.0791219593,4.3,4.219474930817819,100.5691,100.93011563634012,103.1989,101.75579341582502,100.3847,99.56418010776144,1832735.0,582010.0,2414745.0,2400836.126793416,126.6,124.37049342964512,120.4,119.06674916705155,118.18,116.93156665624907,118.4,118.57804596978676,111.1,107.98574233687548,116.8,114.65513676073954,121.1,119.925461865786,117.1,116.03024074809495,120.0,118.27066303205234,116.4,114.68815727976649,289022.0,283886.5971035263,184942.0,182955.49241687197,225330.0,222946.45457846095,476848.0,477660.1369622736,130118.0,126507.57195787686,158863.0,155968.29965973896,320733.0,317619.2938881148,249309.0,247007.1126400241,190466.0,187660.7838493452,158435.0,156159.0598536252,29153.0,29434.025644997208,26711.0,27050.711688963085,29856.0,30029.55629767566,38146.0,38345.59119458745,26355.0,26572.498372575486,27376.0,27591.10674939933,30849.0,31209.11324333624,27956.0,28052.102340516336,27682.0,27854.48240287637,26892.0,27151.68077766341,28759.0,29150.13383899656,7395.0,8472.639549655447,15361.0,15587.368272582731,23284.0,23740.731131077428,30088.0,30566.624402088928,32449.0,33023.118349537865,30980.0,31066.154808547995,27068.0,27066.960330125643,20300.0,2017,0,24000.0
2018-01-01,97.8321,97.29963975894071,89.2531,100.8117,98.6707,97.544,-1.7,2.7,1.945686141686408,224543.7559,223538.33165826395,342110.0,340679.5196312233,213300.0,211846.0666109866,4.2,4.198478909021301,100.6393,100.88474678097064,102.9082,101.69425773408956,100.2352,99.47098089308192,1832735.0,582010.0,2414745.0,2404988.0675883577,126.6,124.66557359009028,120.1,119.48631513820564,117.77,117.21345119795538,119.1,118.62787619676617,106.0,108.08608099805753,114.4,115.0011840079127,121.2,120.1250026490705,118.6,116.33062233189452,118.4,118.6733404276213,114.5,114.98503738722768,288947.0,284560.1561697692,184574.0,183600.64062485565,224544.0,223483.8714614106,479772.0,477860.7350363368,124169.0,126624.91987822152,155596.0,156438.62833565206,320978.0,318147.08273446106,252533.0,247645.6654798713,187845.0,188299.66373517303,155888.0,156562.66178187268,29153.0,29498.94842537462,26711.0,27127.60184490132,29856.0,30093.55994016156,38146.0,38430.05926151994,26355.0,26617.867462210088,27376.0,27653.210201118218,30849.0,31278.65072316662,27956.0,28112.480938438173,27682.0,27923.19473795549,26892.0,27211.291681451723,29559.0,29211.50780276924,,,15706.0,15641.9955306328,24153.0,23806.16721474124,31029.0,30629.187791016007,33547.0,33103.45462333395,31098.0,31113.208406096503,27347.0,27115.6336198968,30100.0,2018,0,40300.0
2018-02-01,97.8775,97.3506452683406,88.1474,100.5975,99.4458,97.4885,-0.3,2.5,1.9496815255446147,225131.191,224062.3506312445,342110.0,340868.33320840204,213300.0,212497.22028337317,4.2,4.179096419741061,100.7524,100.83953490467964,102.2084,101.62634804187304,100.1033,99.37537173587086,1832735.0,582010.0,2414745.0,2409273.491680969,126.3,124.94052390279158,121.8,119.89815913021144,118.08,117.48748660679712,118.6,118.66430759668825,107.9,108.18558634748054,115.8,115.34539687291308,121.3,120.30895891507006,117.8,116.62208116032092,120.2,119.06909334006708,114.3,115.28043425510424,288286.0,285187.81006701046,187235.0,184233.92048609292,225131.0,224006.3257308742,477860.0,478007.3585057812,126444.0,126741.27819697592,157519.0,156906.4822624517,321375.0,318633.5545042638,250793.0,248265.11090645427,190682.0,188927.58766485375,155694.0,156964.2500442547,29153.0,29563.74605023872,26711.0,27204.704604963896,29856.0,30157.61016476332,38146.0,38514.35219436008,26355.0,26663.6142117785,27376.0,27715.956049135348,30849.0,31348.519115367017,27956.0,28172.436736171578,27682.0,27992.36204930276,26892.0,27271.38285816865,29559.0,29273.3386377437,,,15706.0,15697.660594251216,24153.0,23872.01934505564,31029.0,30692.56053085892,33547.0,33184.44822217094,31098.0,31160.744523836616,27347.0,27163.922688967603,26300.0,2018,0,39200.0
2018-03-01,98.0007,97.39073647569136,86.7176,98.8144,99.0383,97.8603,0.4,2.3,1.9498964010412392,223772.1802,224572.77825469492,342110.0,341012.44397881936,213300.0,213149.2815560198,4.2,4.16135224256952,100.8527,100.79435597255844,101.6303,101.55243534763169,99.99052,99.27777478918216,1832735.0,582010.0,2414745.0,2413704.419901045,125.5,125.19672399322371,120.3,120.30264169822053,117.36,117.75453922288648,117.3,118.6891430845208,105.9,108.28497797177172,114.4,115.68852437769291,120.8,120.4786451568268,117.7,116.90540916361358,119.8,119.45824261276672,114.9,115.5750781818979,286499.0,285772.705046611,184845.0,184855.87870996696,223772.0,224515.4695612916,472357.0,478107.2751673063,124038.0,126857.49033375055,155625.0,157372.88176891205,319876.0,319082.19563433225,250615.0,248867.14948825364,190077.0,189545.0706630377,156466.0,157364.82041115777,29153.0,29628.28881713166,26711.0,27281.817913101288,29856.0,30221.647116685628,38146.0,38598.41405520788,26355.0,26709.650228877952,27376.0,27779.29815881532,30849.0,31418.578658209644,27956.0,28231.919765254104,27682.0,28061.943194338077,26892.0,27331.86777999568,29559.0,29335.55240411741,,,15706.0,15754.378648143169,24153.0,23938.2082339212,31029.0,30756.62108072154,33547.0,33265.964685789906,31098.0,31208.87233840073,27347.0,27211.868728044097,27600.0,2018,0,56500.0
2018-04-01,97.769,97.41970399759497,85.1412,97.8918,98.4719,97.75,1.2,2.2,1.946528212317167,225910.188,225071.2944978829,342497.0,341110.255129947,213389.0,213802.0475944187,4.2,4.1452726087366125,100.9,100.74907989866328,101.6529,101.47293108009656,99.89045,99.17866275664376,1832735.0,582010.0,2414745.0,2418293.253044232,126.0,125.43564789492363,121.9,120.700255469667,118.49,118.01551653309892,118.5,118.70418110942624,109.5,108.38495562517288,116.0,116.03134711386596,121.3,120.63544468968036,117.6,117.18148007193128,120.6,119.84118762428191,115.6,115.8696313803983,287656.0,286318.20251201023,187276.0,185467.27041416027,225910.0,225013.03322948213,477253.0,478167.7425843818,128330.0,126974.3790638367,157768.0,157838.88971976115,321353.0,319496.68293963483,250254.0,249453.65734160348,191375.0,190152.74958856503,157431.0,157765.28044115964,30350.0,29692.418499564286,28044.0,27358.70542822193,30704.0,30285.58999598283,39013.0,38682.16332614982,27234.0,26755.865689563187,28175.0,27843.16678746375,32127.0,31488.654901139224,28721.0,28290.8650268944,28549.0,28131.87547756127,27879.0,27392.63357308245,29559.0,29398.09499968245,,,15706.0,15812.165456139235,24153.0,24004.67410578394,31029.0,30821.27126355976,33547.0,33347.8947311387,31098.0,31257.696669162648,27347.0,27259.52564153448,27000.0,2018,0,26400.0
2018-05-01,98.0835,97.4373808092314,84.5239,99.4547,97.9484,98.1265,1.0,2.3,1.939798716263212,226833.8665,225559.52373298875,342497.0,341160.24606842466,213389.0,214455.3260306206,4.0,4.130886433344315,101.0221,100.703580648719,101.8785,101.38825207526634,99.77869,99.0785578380786,1832735.0,582010.0,2414745.0,2423052.4641686864,126.3,125.65879070226217,122.9,121.0914928885337,118.97,118.27129862575282,118.8,118.7111236522972,110.0,108.48605343845573,116.8,116.37455619218642,121.5,120.78076314527888,118.0,117.45122279535198,120.6,120.21835148632633,117.2,116.16470918296577,288222.0,286827.714303797,188826.0,186068.84996088935,226834.0,225500.6953824346,478485.0,478195.6189958132,128840.0,127092.57136458572,158823.0,158305.44759904873,321825.0,319880.7483604432,251132.0,250026.63196134576,191299.0,190751.29823981316,159541.0,158166.47527475393,30350.0,29755.943864879617,28044.0,27435.091169101437,30704.0,30349.33261054841,39013.0,38765.48707162972,27234.0,26802.12614140084,28175.0,27907.464185569683,32127.0,31558.533839527005,28721.0,28349.1883612063,28549.0,28202.06981852812,27879.0,27453.53681720503,29559.0,29460.92783942504,,,15706.0,15871.03342244167,24153.0,24071.3721011848,31029.0,30886.431817532222,33547.0,33430.148591506484,31098.0,31307.31463602822,27347.0,27306.956717963065,25200.0,2018,0,12900.0
2018-06-01,98.4296,97.44362414244762,83.7423,100.2019,100.1188,98.1295,2.6,2.3,1.9299472719776656,228355.3098,226039.14858868628,342497.0,341160.9925026194,213389.0,215108.8958128156,4.0,4.118226432007891,101.0631,100.65774266901305,102.2357,101.29882766698132,99.60356,98.97803166297952,1832735.0,582010.0,2414745.0,2427994.2799261026,126.8,125.86768670072846,123.2,121.47692971439582,119.77,118.52279853940728,119.1,118.7116585147826,109.3,108.58888297602894,117.8,116.71884054652556,122.6,120.91605230494488,118.7,117.71559530783752,122.2,120.59021000591738,117.9,116.46090819755916,289469.0,287304.7451651636,189259.0,186661.49731859216,228355.0,225980.1969564969,479931.0,478197.6991166152,128049.0,127212.7883536918,160314.0,158773.49196792726,324665.0,320238.25274793594,252603.0,250588.1264216737,193886.0,191341.4752936603,160484.0,158569.22683851482,30350.0,29818.719345802656,28044.0,27510.74674441621,30704.0,30412.79782452613,39013.0,38848.29533086037,27234.0,26848.33033572911,28175.0,27972.11564759528,32127.0,31628.04579826501,28721.0,28406.835478787914,28549.0,28272.46610377515,27879.0,27514.467867585783,29559.0,29524.02351228977,,,15706.0,15930.987578651606,24153.0,24138.26766107401,31029.0,30952.037906404283,33547.0,33512.65032693718,31098.0,31357.81226885685,27347.0,27354.23132046241,24600.0,2018,0,14200.0
2018-07-01,98.2858,97.43833609847876,83.7004,100.1474,98.688,98.205,0.0,2.3,1.9172382525368568,231187.016,226511.9401896747,345379.0,341111.1629710319,217647.0,215762.461838775,4.0,4.107316231006953,101.1433,100.61147252523216,102.4701,101.20512123407651,99.34945,98.87770448112823,1832735.0,582010.0,2414745.0,2433130.3500609417,128.8,126.06391470423506,124.4,121.85726729760016,121.25,118.77097783355016,120.3,118.70747967049996,112.0,108.69416093747915,119.3,117.06491865546354,123.5,121.04281389700462,120.7,117.97559369287784,123.7,120.95726549344153,119.0,116.75889692733296,293936.0,287752.8966646975,191231.0,187246.283924459,231187.0,226453.37147861512,484724.0,478180.79775770544,131245.0,127335.87249805983,162345.0,159243.99532868806,327091.0,320573.19197076635,256893.0,251140.27055844973,196297.0,191924.07746182915,162020.0,158974.4525121222,30350.0,29880.640628956677,28044.0,27585.48604817817,30704.0,30475.93313173958,39013.0,38930.515331452414,27234.0,26894.407015126377,28175.0,28037.065046878677,32127.0,31697.060579061963,28721.0,28463.77791049003,28549.0,28343.028312212573,27879.0,27575.346625501454,29559.0,29587.36141778796,,,15706.0,15992.02149571585,24153.0,24205.331895005915,31029.0,31018.03459450952,33547.0,33595.33211215589,31098.0,31409.26106176936,27347.0,27401.42159294856,28000.0,2018,0,20900.0
